stimulus_presentation_id,area,temporal_frequency,orientation,active
31170,POL,4.0,180.0,1
31170,ProS,4.0,180.0,1
31170,SUB,4.0,180.0,0
31170,VISal,4.0,180.0,1
31170,VISam,4.0,180.0,1
31170,VISl,4.0,180.0,0
31170,VISmma,4.0,180.0,0
31170,VISp,4.0,180.0,0
31170,VISrl,4.0,180.0,0
31171,APN,8.0,270.0,1
31171,CA1,8.0,270.0,0
31171,CA2,8.0,270.0,1
31171,CA3,8.0,270.0,1
31171,DG,8.0,270.0,0
31171,LGd,8.0,270.0,1
31171,LP,8.0,270.0,1
31171,POL,8.0,270.0,1
31171,ProS,8.0,270.0,1
31171,SUB,8.0,270.0,1
31171,VISal,8.0,270.0,1
31171,VISam,8.0,270.0,1
31171,VISl,8.0,270.0,0
31171,VISmma,8.0,270.0,0
31171,VISp,8.0,270.0,0
31171,VISrl,8.0,270.0,1
31172,APN,8.0,315.0,1
31172,CA1,8.0,315.0,0
31172,CA2,8.0,315.0,0
31172,CA3,8.0,315.0,1
31172,DG,8.0,315.0,0
31172,LGd,8.0,315.0,1
31172,LP,8.0,315.0,0
31172,POL,8.0,315.0,1
31172,ProS,8.0,315.0,1
31172,SUB,8.0,315.0,1
31172,VISal,8.0,315.0,0
31172,VISam,8.0,315.0,0
31172,VISl,8.0,315.0,0
31172,VISmma,8.0,315.0,1
31172,VISp,8.0,315.0,0
31172,VISrl,8.0,315.0,1
31173,APN,15.0,0.0,1
31173,CA1,15.0,0.0,0
31173,CA2,15.0,0.0,0
31173,CA3,15.0,0.0,1
31173,DG,15.0,0.0,0
31173,LGd,15.0,0.0,1
31173,LP,15.0,0.0,1
31173,POL,15.0,0.0,1
31173,ProS,15.0,0.0,1
31173,SUB,15.0,0.0,1
31173,VISal,15.0,0.0,1
31173,VISam,15.0,0.0,0
31173,VISl,15.0,0.0,0
31173,VISmma,15.0,0.0,0
31173,VISp,15.0,0.0,0
31173,VISrl,15.0,0.0,1
31174,APN,8.0,135.0,1
31174,CA1,8.0,135.0,1
31174,CA2,8.0,135.0,1
31174,CA3,8.0,135.0,1
31174,DG,8.0,135.0,0
31174,LGd,8.0,135.0,1
31174,LP,8.0,135.0,1
31174,POL,8.0,135.0,1
31174,ProS,8.0,135.0,1
31174,SUB,8.0,135.0,1
31174,VISal,8.0,135.0,1
31174,VISam,8.0,135.0,1
31174,VISl,8.0,135.0,0
31174,VISmma,8.0,135.0,0
31174,VISp,8.0,135.0,0
31174,VISrl,8.0,135.0,1
31175,APN,8.0,45.0,1
31175,CA1,8.0,45.0,0
31175,CA2,8.0,45.0,0
31175,CA3,8.0,45.0,1
31175,DG,8.0,45.0,0
31175,LGd,8.0,45.0,1
31175,LP,8.0,45.0,1
31175,POL,8.0,45.0,1
31175,ProS,8.0,45.0,1
31175,SUB,8.0,45.0,1
31175,VISal,8.0,45.0,1
31175,VISam,8.0,45.0,0
31175,VISl,8.0,45.0,0
31175,VISmma,8.0,45.0,1
31175,VISp,8.0,45.0,0
31175,VISrl,8.0,45.0,1
31176,APN,4.0,225.0,1
31176,CA1,4.0,225.0,0
31176,CA2,4.0,225.0,1
31176,CA3,4.0,225.0,1
31176,DG,4.0,225.0,1
31176,LGd,4.0,225.0,1
31176,LP,4.0,225.0,0
31176,POL,4.0,225.0,1
31176,ProS,4.0,225.0,1
31176,SUB,4.0,225.0,1
31176,VISal,4.0,225.0,0
31176,VISam,4.0,225.0,1
31176,VISl,4.0,225.0,1
31176,VISmma,4.0,225.0,1
31176,VISp,4.0,225.0,0
31176,VISrl,4.0,225.0,0
31177,APN,1.0,225.0,1
31177,CA1,1.0,225.0,0
31177,CA2,1.0,225.0,1
31177,CA3,1.0,225.0,1
31177,DG,1.0,225.0,0
31177,LGd,1.0,225.0,1
31177,LP,1.0,225.0,1
31177,POL,1.0,225.0,1
31177,ProS,1.0,225.0,1
31177,SUB,1.0,225.0,1
31177,VISal,1.0,225.0,0
31177,VISam,1.0,225.0,1
31177,VISl,1.0,225.0,1
31177,VISmma,1.0,225.0,1
31177,VISp,1.0,225.0,0
31177,VISrl,1.0,225.0,1
31178,APN,2.0,315.0,1
31178,CA1,2.0,315.0,0
31178,CA2,2.0,315.0,0
31178,CA3,2.0,315.0,1
31178,DG,2.0,315.0,0
31178,LGd,2.0,315.0,1
31178,LP,2.0,315.0,0
31178,POL,2.0,315.0,1
31178,ProS,2.0,315.0,1
31178,SUB,2.0,315.0,1
31178,VISal,2.0,315.0,0
31178,VISam,2.0,315.0,0
31178,VISl,2.0,315.0,0
31178,VISmma,2.0,315.0,1
31178,VISp,2.0,315.0,0
31178,VISrl,2.0,315.0,1
31179,APN,1.0,135.0,1
31179,CA1,1.0,135.0,0
31179,CA2,1.0,135.0,0
31179,CA3,1.0,135.0,1
31179,DG,1.0,135.0,1
31179,LGd,1.0,135.0,1
31179,LP,1.0,135.0,0
31179,POL,1.0,135.0,1
31179,ProS,1.0,135.0,1
31179,SUB,1.0,135.0,1
31179,VISal,1.0,135.0,0
31179,VISam,1.0,135.0,0
31179,VISl,1.0,135.0,0
31179,VISmma,1.0,135.0,1
31179,VISp,1.0,135.0,0
31179,VISrl,1.0,135.0,1
31180,APN,2.0,45.0,1
31180,CA1,2.0,45.0,0
31180,CA2,2.0,45.0,1
31180,CA3,2.0,45.0,1
31180,DG,2.0,45.0,0
31180,LGd,2.0,45.0,1
31180,LP,2.0,45.0,1
31180,POL,2.0,45.0,1
31180,ProS,2.0,45.0,1
31180,SUB,2.0,45.0,1
31180,VISal,2.0,45.0,0
31180,VISam,2.0,45.0,1
31180,VISl,2.0,45.0,1
31180,VISmma,2.0,45.0,1
31180,VISp,2.0,45.0,0
31180,VISrl,2.0,45.0,1
31181,APN,1.0,315.0,1
31181,CA1,1.0,315.0,0
31181,CA2,1.0,315.0,1
31181,CA3,1.0,315.0,1
31181,DG,1.0,315.0,0
31181,LGd,1.0,315.0,1
31181,LP,1.0,315.0,1
31181,POL,1.0,315.0,1
31181,ProS,1.0,315.0,1
31181,SUB,1.0,315.0,1
31181,VISal,1.0,315.0,0
31181,VISam,1.0,315.0,1
31181,VISl,1.0,315.0,1
31181,VISmma,1.0,315.0,1
31181,VISp,1.0,315.0,0
31181,VISrl,1.0,315.0,1
31182,APN,2.0,135.0,1
31182,CA1,2.0,135.0,0
31182,CA2,2.0,135.0,0
31182,CA3,2.0,135.0,1
31182,DG,2.0,135.0,0
31182,LGd,2.0,135.0,1
31182,LP,2.0,135.0,1
31182,POL,2.0,135.0,1
31182,ProS,2.0,135.0,1
31182,SUB,2.0,135.0,1
31182,VISal,2.0,135.0,1
31182,VISam,2.0,135.0,0
31182,VISl,2.0,135.0,0
31182,VISmma,2.0,135.0,1
31182,VISp,2.0,135.0,0
31182,VISrl,2.0,135.0,1
31183,APN,15.0,45.0,1
31183,CA1,15.0,45.0,0
31183,CA2,15.0,45.0,0
31183,CA3,15.0,45.0,1
31183,DG,15.0,45.0,1
31183,LGd,15.0,45.0,1
31183,LP,15.0,45.0,1
31183,POL,15.0,45.0,1
31183,ProS,15.0,45.0,1
31183,SUB,15.0,45.0,1
31183,VISal,15.0,45.0,1
31183,VISam,15.0,45.0,1
31183,VISl,15.0,45.0,0
31183,VISmma,15.0,45.0,0
31183,VISp,15.0,45.0,0
31183,VISrl,15.0,45.0,1
31184,APN,4.0,180.0,1
31184,CA1,4.0,180.0,0
31184,CA2,4.0,180.0,1
31184,CA3,4.0,180.0,1
31184,DG,4.0,180.0,0
31184,LGd,4.0,180.0,1
31184,LP,4.0,180.0,1
31184,POL,4.0,180.0,1
31184,ProS,4.0,180.0,1
31184,SUB,4.0,180.0,0
31184,VISal,4.0,180.0,1
31184,VISam,4.0,180.0,1
31184,VISl,4.0,180.0,0
31184,VISmma,4.0,180.0,0
31184,VISp,4.0,180.0,0
31184,VISrl,4.0,180.0,1
31185,APN,4.0,135.0,1
31185,CA1,4.0,135.0,1
31185,CA2,4.0,135.0,1
31185,CA3,4.0,135.0,1
31185,DG,4.0,135.0,0
31185,LGd,4.0,135.0,1
31185,LP,4.0,135.0,1
31185,POL,4.0,135.0,1
31185,ProS,4.0,135.0,1
31185,SUB,4.0,135.0,1
31185,VISal,4.0,135.0,1
31185,VISam,4.0,135.0,1
31185,VISl,4.0,135.0,1
31185,VISmma,4.0,135.0,1
31185,VISp,4.0,135.0,1
31185,VISrl,4.0,135.0,1
31186,APN,15.0,0.0,1
31186,CA1,15.0,0.0,0
31186,CA2,15.0,0.0,1
31186,CA3,15.0,0.0,1
31186,DG,15.0,0.0,0
31186,LGd,15.0,0.0,1
31186,LP,15.0,0.0,0
31186,POL,15.0,0.0,1
31186,ProS,15.0,0.0,1
31186,SUB,15.0,0.0,0
31186,VISal,15.0,0.0,1
31186,VISam,15.0,0.0,0
31186,VISl,15.0,0.0,0
31186,VISmma,15.0,0.0,1
31186,VISp,15.0,0.0,0
31186,VISrl,15.0,0.0,1
31187,APN,8.0,45.0,1
31187,CA1,8.0,45.0,0
31187,CA2,8.0,45.0,1
31187,CA3,8.0,45.0,1
31187,DG,8.0,45.0,1
31187,LGd,8.0,45.0,1
31187,LP,8.0,45.0,1
31187,POL,8.0,45.0,1
31187,ProS,8.0,45.0,1
31187,SUB,8.0,45.0,0
31187,VISal,8.0,45.0,1
31187,VISam,8.0,45.0,1
31187,VISl,8.0,45.0,0
31187,VISmma,8.0,45.0,0
31187,VISp,8.0,45.0,0
31187,VISrl,8.0,45.0,1
31188,APN,2.0,135.0,1
31188,CA1,2.0,135.0,0
31188,CA2,2.0,135.0,0
31188,CA3,2.0,135.0,1
31188,DG,2.0,135.0,0
31188,LGd,2.0,135.0,1
31188,LP,2.0,135.0,1
31188,POL,2.0,135.0,1
31188,ProS,2.0,135.0,1
31188,SUB,2.0,135.0,1
31188,VISal,2.0,135.0,0
31188,VISam,2.0,135.0,0
31188,VISl,2.0,135.0,0
31188,VISmma,2.0,135.0,1
31188,VISp,2.0,135.0,1
31188,VISrl,2.0,135.0,1
31189,APN,15.0,45.0,1
31189,CA1,15.0,45.0,0
31189,CA2,15.0,45.0,1
31189,CA3,15.0,45.0,1
31189,DG,15.0,45.0,1
31189,LGd,15.0,45.0,1
31189,LP,15.0,45.0,1
31189,POL,15.0,45.0,1
31189,ProS,15.0,45.0,1
31189,SUB,15.0,45.0,1
31189,VISal,15.0,45.0,1
31189,VISam,15.0,45.0,1
31189,VISl,15.0,45.0,0
31189,VISmma,15.0,45.0,0
31189,VISp,15.0,45.0,0
31189,VISrl,15.0,45.0,1
31190,APN,2.0,45.0,1
31190,CA1,2.0,45.0,0
31190,CA2,2.0,45.0,0
31190,CA3,2.0,45.0,1
31190,DG,2.0,45.0,1
31190,LGd,2.0,45.0,1
31190,LP,2.0,45.0,1
31190,POL,2.0,45.0,1
31190,ProS,2.0,45.0,1
31190,SUB,2.0,45.0,1
31190,VISal,2.0,45.0,0
31190,VISam,2.0,45.0,1
31190,VISl,2.0,45.0,0
31190,VISmma,2.0,45.0,0
31190,VISp,2.0,45.0,0
31190,VISrl,2.0,45.0,1
31191,APN,8.0,135.0,1
31191,CA1,8.0,135.0,0
31191,CA2,8.0,135.0,0
31191,CA3,8.0,135.0,1
31191,DG,8.0,135.0,0
31191,LGd,8.0,135.0,1
31191,LP,8.0,135.0,1
31191,POL,8.0,135.0,1
31191,ProS,8.0,135.0,1
31191,SUB,8.0,135.0,1
31191,VISal,8.0,135.0,0
31191,VISam,8.0,135.0,0
31191,VISl,8.0,135.0,0
31191,VISmma,8.0,135.0,0
31191,VISp,8.0,135.0,0
31191,VISrl,8.0,135.0,1
31193,APN,8.0,90.0,1
31193,CA1,8.0,90.0,0
31193,CA2,8.0,90.0,1
31193,CA3,8.0,90.0,1
31193,DG,8.0,90.0,0
31193,LGd,8.0,90.0,1
31193,LP,8.0,90.0,1
31193,POL,8.0,90.0,1
31193,ProS,8.0,90.0,1
31193,SUB,8.0,90.0,1
31193,VISal,8.0,90.0,1
31193,VISam,8.0,90.0,1
31193,VISl,8.0,90.0,0
31193,VISmma,8.0,90.0,1
31193,VISp,8.0,90.0,0
31193,VISrl,8.0,90.0,1
31194,APN,1.0,270.0,1
31194,CA1,1.0,270.0,0
31194,CA2,1.0,270.0,1
31194,CA3,1.0,270.0,1
31194,DG,1.0,270.0,0
31194,LGd,1.0,270.0,1
31194,LP,1.0,270.0,1
31194,POL,1.0,270.0,1
31194,ProS,1.0,270.0,1
31194,SUB,1.0,270.0,1
31194,VISal,1.0,270.0,0
31194,VISam,1.0,270.0,1
31194,VISl,1.0,270.0,1
31194,VISmma,1.0,270.0,1
31194,VISp,1.0,270.0,0
31194,VISrl,1.0,270.0,1
31195,APN,15.0,135.0,1
31195,CA1,15.0,135.0,0
31195,CA2,15.0,135.0,1
31195,CA3,15.0,135.0,1
31195,DG,15.0,135.0,0
31195,LGd,15.0,135.0,1
31195,LP,15.0,135.0,1
31195,POL,15.0,135.0,1
31195,ProS,15.0,135.0,1
31195,SUB,15.0,135.0,1
31195,VISal,15.0,135.0,1
31195,VISam,15.0,135.0,0
31195,VISl,15.0,135.0,0
31195,VISmma,15.0,135.0,0
31195,VISp,15.0,135.0,0
31195,VISrl,15.0,135.0,1
31196,APN,2.0,270.0,1
31196,CA1,2.0,270.0,1
31196,CA2,2.0,270.0,1
31196,CA3,2.0,270.0,1
31196,DG,2.0,270.0,1
31196,LGd,2.0,270.0,1
31196,LP,2.0,270.0,1
31196,POL,2.0,270.0,1
31196,ProS,2.0,270.0,1
31196,SUB,2.0,270.0,1
31196,VISal,2.0,270.0,1
31196,VISam,2.0,270.0,1
31196,VISl,2.0,270.0,1
31196,VISmma,2.0,270.0,1
31196,VISp,2.0,270.0,1
31196,VISrl,2.0,270.0,1
31197,APN,15.0,180.0,1
31197,CA1,15.0,180.0,1
31197,CA2,15.0,180.0,1
31197,CA3,15.0,180.0,1
31197,DG,15.0,180.0,1
31197,LGd,15.0,180.0,1
31197,LP,15.0,180.0,1
31197,POL,15.0,180.0,1
31197,ProS,15.0,180.0,1
31197,SUB,15.0,180.0,1
31197,VISal,15.0,180.0,1
31197,VISam,15.0,180.0,1
31197,VISl,15.0,180.0,1
31197,VISmma,15.0,180.0,1
31197,VISp,15.0,180.0,0
31197,VISrl,15.0,180.0,1
31198,APN,8.0,315.0,1
31198,CA1,8.0,315.0,1
31198,CA2,8.0,315.0,1
31198,CA3,8.0,315.0,1
31198,DG,8.0,315.0,1
31198,LGd,8.0,315.0,1
31198,LP,8.0,315.0,0
31198,POL,8.0,315.0,1
31198,ProS,8.0,315.0,1
31198,SUB,8.0,315.0,1
31198,VISal,8.0,315.0,1
31198,VISam,8.0,315.0,1
31198,VISl,8.0,315.0,0
31198,VISmma,8.0,315.0,0
31198,VISp,8.0,315.0,1
31198,VISrl,8.0,315.0,1
31199,APN,15.0,45.0,1
31199,CA1,15.0,45.0,1
31199,CA2,15.0,45.0,1
31199,CA3,15.0,45.0,1
31199,DG,15.0,45.0,0
31199,LGd,15.0,45.0,1
31199,LP,15.0,45.0,1
31199,POL,15.0,45.0,1
31199,ProS,15.0,45.0,1
31199,SUB,15.0,45.0,0
31199,VISal,15.0,45.0,1
31199,VISam,15.0,45.0,1
31199,VISl,15.0,45.0,0
31199,VISmma,15.0,45.0,1
31199,VISp,15.0,45.0,0
31199,VISrl,15.0,45.0,0
31200,APN,8.0,180.0,1
31200,CA1,8.0,180.0,1
31200,CA2,8.0,180.0,1
31200,CA3,8.0,180.0,1
31200,DG,8.0,180.0,0
31200,LGd,8.0,180.0,1
31200,LP,8.0,180.0,1
31200,POL,8.0,180.0,1
31200,ProS,8.0,180.0,1
31200,SUB,8.0,180.0,1
31200,VISal,8.0,180.0,1
31200,VISam,8.0,180.0,0
31200,VISl,8.0,180.0,0
31200,VISmma,8.0,180.0,1
31200,VISp,8.0,180.0,0
31200,VISrl,8.0,180.0,1
49203,APN,1.0,225.0,1
49203,CA1,1.0,225.0,0
49203,CA2,1.0,225.0,1
49203,CA3,1.0,225.0,1
49203,DG,1.0,225.0,1
49203,LGd,1.0,225.0,1
49203,LP,1.0,225.0,1
49203,POL,1.0,225.0,1
49203,ProS,1.0,225.0,1
49203,SUB,1.0,225.0,1
49203,VISal,1.0,225.0,0
49203,VISam,1.0,225.0,0
49203,VISl,1.0,225.0,0
49203,VISmma,1.0,225.0,1
49203,VISp,1.0,225.0,0
49203,VISrl,1.0,225.0,1
49204,APN,15.0,270.0,1
49204,CA1,15.0,270.0,0
49204,CA2,15.0,270.0,0
49204,CA3,15.0,270.0,0
49204,DG,15.0,270.0,1
49204,LGd,15.0,270.0,1
49204,LP,15.0,270.0,1
49204,POL,15.0,270.0,1
49204,ProS,15.0,270.0,1
49204,SUB,15.0,270.0,1
49204,VISal,15.0,270.0,1
49204,VISam,15.0,270.0,0
49204,VISl,15.0,270.0,0
49204,VISmma,15.0,270.0,0
49204,VISp,15.0,270.0,0
49204,VISrl,15.0,270.0,1
49205,APN,8.0,315.0,1
49205,CA1,8.0,315.0,0
49205,CA2,8.0,315.0,1
49205,CA3,8.0,315.0,1
49205,DG,8.0,315.0,1
49205,LGd,8.0,315.0,1
49205,LP,8.0,315.0,1
49205,POL,8.0,315.0,1
49205,ProS,8.0,315.0,1
49205,SUB,8.0,315.0,1
49205,VISal,8.0,315.0,0
49205,VISam,8.0,315.0,0
49205,VISl,8.0,315.0,0
49205,VISmma,8.0,315.0,1
49205,VISp,8.0,315.0,0
49205,VISrl,8.0,315.0,1
49206,APN,2.0,45.0,1
49206,CA1,2.0,45.0,0
49206,CA2,2.0,45.0,0
49206,CA3,2.0,45.0,1
49206,DG,2.0,45.0,1
49206,LGd,2.0,45.0,1
49206,LP,2.0,45.0,1
49206,POL,2.0,45.0,1
49206,ProS,2.0,45.0,1
49206,SUB,2.0,45.0,1
49206,VISal,2.0,45.0,1
49206,VISam,2.0,45.0,1
49206,VISl,2.0,45.0,1
49206,VISmma,2.0,45.0,1
49206,VISp,2.0,45.0,0
49206,VISrl,2.0,45.0,1
49207,APN,8.0,315.0,1
49207,CA1,8.0,315.0,0
49207,CA2,8.0,315.0,0
49207,CA3,8.0,315.0,0
49207,DG,8.0,315.0,1
49207,LGd,8.0,315.0,1
49207,LP,8.0,315.0,1
49207,POL,8.0,315.0,1
49207,ProS,8.0,315.0,1
49207,SUB,8.0,315.0,1
49207,VISal,8.0,315.0,1
49207,VISam,8.0,315.0,0
49207,VISl,8.0,315.0,0
49207,VISmma,8.0,315.0,1
49207,VISp,8.0,315.0,0
49207,VISrl,8.0,315.0,1
49208,APN,2.0,135.0,1
49208,CA1,2.0,135.0,0
49208,CA2,2.0,135.0,1
49208,CA3,2.0,135.0,1
49208,DG,2.0,135.0,0
49208,LGd,2.0,135.0,1
49208,LP,2.0,135.0,1
49208,POL,2.0,135.0,1
49208,ProS,2.0,135.0,1
49208,SUB,2.0,135.0,1
49208,VISal,2.0,135.0,0
49208,VISam,2.0,135.0,0
49208,VISl,2.0,135.0,0
49208,VISmma,2.0,135.0,0
49208,VISp,2.0,135.0,0
49208,VISrl,2.0,135.0,1
49209,APN,15.0,0.0,1
49209,CA1,15.0,0.0,0
49209,CA2,15.0,0.0,1
49209,CA3,15.0,0.0,1
49209,DG,15.0,0.0,1
49209,LGd,15.0,0.0,1
49209,LP,15.0,0.0,1
49209,POL,15.0,0.0,1
49209,ProS,15.0,0.0,1
49209,SUB,15.0,0.0,0
49209,VISal,15.0,0.0,1
49209,VISam,15.0,0.0,0
49209,VISl,15.0,0.0,0
49209,VISmma,15.0,0.0,1
49209,VISp,15.0,0.0,0
49209,VISrl,15.0,0.0,1
49210,APN,2.0,135.0,1
49210,CA1,2.0,135.0,0
49210,CA2,2.0,135.0,0
49210,CA3,2.0,135.0,1
49210,DG,2.0,135.0,1
49210,LGd,2.0,135.0,1
49210,LP,2.0,135.0,1
49210,POL,2.0,135.0,1
49210,ProS,2.0,135.0,1
49210,SUB,2.0,135.0,1
49210,VISal,2.0,135.0,0
49210,VISam,2.0,135.0,0
49210,VISl,2.0,135.0,1
49210,VISmma,2.0,135.0,1
49210,VISp,2.0,135.0,0
49210,VISrl,2.0,135.0,1
49211,APN,1.0,45.0,1
49211,CA1,1.0,45.0,1
49211,CA2,1.0,45.0,1
49211,CA3,1.0,45.0,1
49211,DG,1.0,45.0,0
49211,LGd,1.0,45.0,1
49211,LP,1.0,45.0,1
49211,POL,1.0,45.0,1
49211,ProS,1.0,45.0,1
49211,SUB,1.0,45.0,1
49211,VISal,1.0,45.0,0
49211,VISam,1.0,45.0,0
49211,VISl,1.0,45.0,1
49211,VISmma,1.0,45.0,0
49211,VISp,1.0,45.0,0
49211,VISrl,1.0,45.0,1
49212,APN,15.0,225.0,1
49212,CA1,15.0,225.0,0
49212,CA2,15.0,225.0,1
49212,CA3,15.0,225.0,1
49212,DG,15.0,225.0,1
49212,LGd,15.0,225.0,1
49212,LP,15.0,225.0,1
49212,POL,15.0,225.0,1
49212,ProS,15.0,225.0,1
49212,SUB,15.0,225.0,1
49212,VISal,15.0,225.0,0
49212,VISam,15.0,225.0,0
49212,VISl,15.0,225.0,0
49212,VISmma,15.0,225.0,0
49212,VISp,15.0,225.0,0
49212,VISrl,15.0,225.0,1
49213,APN,2.0,90.0,1
49213,CA1,2.0,90.0,1
49213,CA2,2.0,90.0,1
49213,CA3,2.0,90.0,1
49213,DG,2.0,90.0,1
49213,LGd,2.0,90.0,1
49213,LP,2.0,90.0,1
49213,POL,2.0,90.0,1
49213,ProS,2.0,90.0,1
49213,SUB,2.0,90.0,1
49213,VISal,2.0,90.0,1
49213,VISam,2.0,90.0,1
49213,VISl,2.0,90.0,0
49213,VISmma,2.0,90.0,1
49213,VISp,2.0,90.0,0
49213,VISrl,2.0,90.0,1
49214,APN,2.0,270.0,1
49214,CA1,2.0,270.0,0
49214,CA2,2.0,270.0,0
49214,CA3,2.0,270.0,1
49214,DG,2.0,270.0,0
49214,LGd,2.0,270.0,1
49214,LP,2.0,270.0,1
49214,POL,2.0,270.0,1
49214,ProS,2.0,270.0,1
49214,SUB,2.0,270.0,1
49214,VISal,2.0,270.0,1
49214,VISam,2.0,270.0,1
49214,VISl,2.0,270.0,0
49214,VISmma,2.0,270.0,0
49214,VISp,2.0,270.0,0
49214,VISrl,2.0,270.0,1
49215,APN,8.0,270.0,1
49215,CA1,8.0,270.0,0
49215,CA2,8.0,270.0,1
49215,CA3,8.0,270.0,1
49215,DG,8.0,270.0,1
49215,LGd,8.0,270.0,1
49215,LP,8.0,270.0,1
49215,POL,8.0,270.0,1
49215,ProS,8.0,270.0,1
49215,SUB,8.0,270.0,1
49215,VISal,8.0,270.0,1
49215,VISam,8.0,270.0,1
49215,VISl,8.0,270.0,0
49215,VISmma,8.0,270.0,1
49215,VISp,8.0,270.0,0
49215,VISrl,8.0,270.0,1
49216,APN,4.0,315.0,1
49216,CA1,4.0,315.0,0
49216,CA2,4.0,315.0,1
49216,CA3,4.0,315.0,0
49216,DG,4.0,315.0,0
49216,LGd,4.0,315.0,1
49216,LP,4.0,315.0,1
49216,POL,4.0,315.0,1
49216,ProS,4.0,315.0,1
49216,SUB,4.0,315.0,1
49216,VISal,4.0,315.0,1
49216,VISam,4.0,315.0,0
49216,VISl,4.0,315.0,0
49216,VISmma,4.0,315.0,0
49216,VISp,4.0,315.0,0
49216,VISrl,4.0,315.0,1
49217,APN,15.0,45.0,1
49217,CA1,15.0,45.0,0
49217,CA2,15.0,45.0,0
49217,CA3,15.0,45.0,1
49217,DG,15.0,45.0,1
49217,LGd,15.0,45.0,1
49217,LP,15.0,45.0,1
49217,POL,15.0,45.0,1
49217,ProS,15.0,45.0,1
49217,SUB,15.0,45.0,0
49217,VISal,15.0,45.0,1
49217,VISam,15.0,45.0,0
49217,VISl,15.0,45.0,0
49217,VISmma,15.0,45.0,1
49217,VISp,15.0,45.0,0
49217,VISrl,15.0,45.0,1
49218,APN,8.0,0.0,1
49218,CA1,8.0,0.0,0
49218,CA2,8.0,0.0,0
49218,CA3,8.0,0.0,1
49218,DG,8.0,0.0,0
49218,LGd,8.0,0.0,1
49218,LP,8.0,0.0,1
49218,POL,8.0,0.0,1
49218,ProS,8.0,0.0,1
49218,SUB,8.0,0.0,0
49218,VISal,8.0,0.0,1
49218,VISam,8.0,0.0,0
49218,VISl,8.0,0.0,0
49218,VISmma,8.0,0.0,1
49218,VISp,8.0,0.0,0
49218,VISrl,8.0,0.0,1
49219,APN,2.0,0.0,1
49219,CA1,2.0,0.0,0
49219,CA2,2.0,0.0,1
49219,CA3,2.0,0.0,1
49219,DG,2.0,0.0,1
49219,LGd,2.0,0.0,1
49219,LP,2.0,0.0,1
49219,POL,2.0,0.0,1
49219,ProS,2.0,0.0,1
49219,SUB,2.0,0.0,1
49219,VISal,2.0,0.0,1
49219,VISam,2.0,0.0,0
49219,VISl,2.0,0.0,0
49219,VISmma,2.0,0.0,1
49219,VISp,2.0,0.0,0
49219,VISrl,2.0,0.0,1
49220,APN,8.0,180.0,1
49220,CA1,8.0,180.0,0
49220,CA2,8.0,180.0,0
49220,CA3,8.0,180.0,1
49220,DG,8.0,180.0,0
49220,LGd,8.0,180.0,1
49220,LP,8.0,180.0,1
49220,POL,8.0,180.0,1
49220,ProS,8.0,180.0,1
49220,SUB,8.0,180.0,0
49220,VISal,8.0,180.0,1
49220,VISam,8.0,180.0,0
49220,VISl,8.0,180.0,0
49220,VISmma,8.0,180.0,0
49220,VISp,8.0,180.0,0
49220,VISrl,8.0,180.0,1
49221,APN,8.0,0.0,1
49221,CA1,8.0,0.0,0
49221,CA2,8.0,0.0,1
49221,CA3,8.0,0.0,1
49221,DG,8.0,0.0,0
49221,LGd,8.0,0.0,1
49221,LP,8.0,0.0,1
49221,POL,8.0,0.0,1
49221,ProS,8.0,0.0,1
49221,SUB,8.0,0.0,1
49221,VISal,8.0,0.0,1
49221,VISam,8.0,0.0,0
49221,VISl,8.0,0.0,0
49221,VISmma,8.0,0.0,1
49221,VISp,8.0,0.0,0
49221,VISrl,8.0,0.0,1
49222,APN,4.0,315.0,1
49222,CA1,4.0,315.0,0
49222,CA2,4.0,315.0,1
49222,CA3,4.0,315.0,1
49222,DG,4.0,315.0,1
49222,LGd,4.0,315.0,1
49222,LP,4.0,315.0,1
49222,POL,4.0,315.0,1
49222,ProS,4.0,315.0,1
49222,SUB,4.0,315.0,1
49222,VISal,4.0,315.0,0
49222,VISam,4.0,315.0,1
49222,VISl,4.0,315.0,0
49222,VISmma,4.0,315.0,0
49222,VISp,4.0,315.0,0
49222,VISrl,4.0,315.0,1
49223,APN,1.0,45.0,1
49223,CA1,1.0,45.0,1
49223,CA2,1.0,45.0,1
49223,CA3,1.0,45.0,1
49223,DG,1.0,45.0,1
49223,LGd,1.0,45.0,1
49223,LP,1.0,45.0,1
49223,POL,1.0,45.0,1
49223,ProS,1.0,45.0,1
49223,SUB,1.0,45.0,1
49223,VISal,1.0,45.0,1
49223,VISam,1.0,45.0,1
49223,VISl,1.0,45.0,1
49223,VISmma,1.0,45.0,1
49223,VISp,1.0,45.0,0
49223,VISrl,1.0,45.0,1
49224,APN,8.0,90.0,1
49224,CA1,8.0,90.0,0
49224,CA2,8.0,90.0,0
49224,CA3,8.0,90.0,1
49224,DG,8.0,90.0,1
49224,LGd,8.0,90.0,1
49224,LP,8.0,90.0,0
49224,POL,8.0,90.0,1
49224,ProS,8.0,90.0,1
49224,SUB,8.0,90.0,1
49224,VISal,8.0,90.0,1
49224,VISam,8.0,90.0,1
49224,VISl,8.0,90.0,0
49224,VISmma,8.0,90.0,1
49224,VISp,8.0,90.0,0
49224,VISrl,8.0,90.0,1
49225,APN,8.0,225.0,1
49225,CA1,8.0,225.0,1
